tweets,classe_ajuste_fino,score_ajuste_fino,tweets_limpos,texto_limpo
59529,"@marcofeliciano ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei: Posso entrar na sua casa?"" (Jair Bolsonaro) um homem de 67 anos",False,0.9121894240379333,"['@marcofeliciano', 'parei', 'esquina', 'tirar', 'capacete', 'olhei', 'menina', 'bonito', 'ano', 'arrumadinha', 'pleno', 'sábado', 'comunidade', 'pintou', 'clima', 'voltar', 'perguntar', 'entrar', 'casa', 'jair', 'bolsonaro', 'homem', 'ano']",@marcofeliciano parei esquina tirar capacete olhei menina bonito ano arrumadinha pleno sábado comunidade pintou clima voltar perguntar entrar casa jair bolsonaro homem ano
59530,@marcofeliciano O GOLPE TÁ AÍ CAI QUEM QUÊ PT PARTIDO DAS TREVAS 💪💪🇧🇷🇧🇷22,False,0.6820031404495239,"['@marcofeliciano', 'golpe', 'tá', 'cai', 'pt', 'partido', 'trevas']",@marcofeliciano golpe tá cai pt partido trevas
59531,@marcofeliciano Infelizmente o povo peca por não conhecer a palavra,False,0.9886336326599121,"['@marcofeliciano', 'infelizmente', 'pecar', 'não', 'conhecer', 'palavra']",@marcofeliciano infelizmente pecar não conhecer palavra
59532,"@marcofeliciano Marco InfelizCiano, assiste aqui, enganador inútil!!",True,0.9928405284881592,"['@marcofeliciano', 'marco', 'infelizciano', 'assistir', 'enganador', 'inútil']",@marcofeliciano marco infelizciano assistir enganador inútil
59533,@marcofeliciano https://t.co/mXtjc6fRth,False,0.9866338968276978,['@marcofeliciano'],@marcofeliciano
59534,"@marcofeliciano Eu tenho chorado desde que líderes e tantos outros evangélicos,defendem e seguem Bolsonaro; independente do que faz ou diz,como se estivessem cegos.
Uma vergonha!",False,0.9917019009590149,"['@marcofeliciano', 'chorar', 'líder', 'tanto', 'evangélico', 'defender', 'seguir', 'bolsonaro', 'independente', 'estiver', 'cego', '', 'vergonha']",@marcofeliciano chorar líder tanto evangélico defender seguir bolsonaro independente estiver cego  vergonha
59535,@marcofeliciano Mercador da fé !,True,0.9347361326217651,"['@marcofeliciano', 'mercador', 'fé']",@marcofeliciano mercador fé
59536,@marcofeliciano Tu é pastor porra nenhuma,True,0.918046236038208,"['@marcofeliciano', 'pastor', 'porrar']",@marcofeliciano pastor porrar
59537,@marcofeliciano O que leva uma pessoa olhar pra um cara desses e imaginar que ele é emissário de Deus?? Bem que fala mesmo q os cristãos serão enganados por falsos profetas,False,0.7221848964691162,"['@marcofeliciano', 'levar', 'pessoa', 'olhar', 'pra', 'cara', 'de esses', 'imaginar', 'emissário', 'deus', 'falar', 'q', 'cristão', 'ser', 'enganar', 'falso', 'profeta']",@marcofeliciano levar pessoa olhar pra cara de esses imaginar emissário deus falar q cristão ser enganar falso profeta
59538,@marcofeliciano @AngelaeMarcelo7 https://t.co/O1KJelBBC3,False,0.9896444082260132,"['@marcofeliciano', '@angelaemarcelo7']",@marcofeliciano @angelaemarcelo7
59539,"@marcofeliciano ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" 

- Jair Bolsonaro https://t.co/B5XtSGGORR",False,0.8876433968544006,"['@marcofeliciano', 'parei', 'esquina', 'tirar', 'capacete', 'olhei', 'menina', 'bonito', 'ano', 'arrumadinha', 'pleno', 'sábado', 'comunidade', 'pintou', 'clima', 'voltar', 'perguntar', 'entrar', 'casa', '', 'jair', 'bolsonaro']",@marcofeliciano parei esquina tirar capacete olhei menina bonito ano arrumadinha pleno sábado comunidade pintou clima voltar perguntar entrar casa  jair bolsonaro
59540,@marcofeliciano https://t.co/VcKdcavALj,False,0.9881000518798828,['@marcofeliciano'],@marcofeliciano
59541,@marcofeliciano Os evangélicos https://t.co/Ca4Jxi8vZg,False,0.6992597579956055,"['@marcofeliciano', 'evangélico']",@marcofeliciano evangélico
59542,@marcofeliciano Essa dentadura alimentaria umas 800 famílias por um ano inteiro.,False,0.9578068256378174,"['@marcofeliciano', 'dentadura', 'alimentarir', 'família', 'ano', 'inteiro']",@marcofeliciano dentadura alimentarir família ano inteiro
59543,"@marcofeliciano Desespero de quem usa a casa, palavra e pessoas de Deus para mentir e se auto beneficiar. A casa está caindo e os falsos profetas já estão desesperados. PF vai bater na porta. Um homem que se diz de Deus com essa agressividade. Onde está o AMOR de Deus.",True,0.693280041217804,"['@marcofeliciano', 'desespero', 'casa', 'palavra', 'pessoa', 'deus', 'mentir', 'auto', 'beneficiar', 'casa', 'cair', 'falso', 'profeta', 'desesperado', 'pf', 'bater', 'porta', 'homem', 'deus', 'agressividade', 'amor', 'deus']",@marcofeliciano desespero casa palavra pessoa deus mentir auto beneficiar casa cair falso profeta desesperado pf bater porta homem deus agressividade amor deus
59544,@marcofeliciano https://t.co/ZT8ACgGKoS,False,0.9831131100654602,['@marcofeliciano'],@marcofeliciano
59545,@marcofeliciano Pq não fala sobre pedófilos? https://t.co/Yjihfr4isn,False,0.8198046684265137,"['@marcofeliciano', 'pq', 'não', 'falar', 'pedófilo']",@marcofeliciano pq não falar pedófilo
59546,@marcofeliciano https://t.co/5Pmxxl2XrN,False,0.9871525168418884,['@marcofeliciano'],@marcofeliciano
59547,@marcofeliciano https://t.co/oMqDpDNT1D,False,0.9897165894508362,['@marcofeliciano'],@marcofeliciano
59548,@marcofeliciano https://t.co/jb9vsn61DL,False,0.98968505859375,['@marcofeliciano'],@marcofeliciano
59549,"@marcofeliciano Com a palavra o cidadão que gastou mais de 100.000,00 do povo brasileiro no tratamento dentário.",False,0.9934786558151245,"['@marcofeliciano', 'palavra', 'cidadão', 'gastar', 'brasileiro', 'tratamento', 'dentário']",@marcofeliciano palavra cidadão gastar brasileiro tratamento dentário
59550,"@marcofeliciano Eu paguei esses dentes, e ficou uma bosta!!! Fala pro seu dentista que eu quero meus R$ 157 MIL de volta!",True,0.888670027256012,"['@marcofeliciano', 'paguar', 'dente', 'ficar', 'bosta', 'falar', 'pro', 'dentista', 'r$', 'volta']",@marcofeliciano paguar dente ficar bosta falar pro dentista r$ volta
59551,"@marcofeliciano Este vídeo serve para todos os evangélicos e católicos. 
Cristãos verdadeiros de nosso país. 
Fiquem atentos, pois quem é de Cristo,  conhece a Cristo,  segue a Cristo,  ouve a voz de Cristo. 
Paz e Bem.",False,0.9911829233169556,"['@marcofeliciano', 'vídeo', 'servir', 'evangélico', 'católico', '', 'cristãos', 'verdadeiro', 'país', '', 'fiquem', 'atento', 'cristo', '', 'conhecer', 'cristo', '', 'seguir', 'cristo', '', 'ouver', 'voz', 'cristo', '', 'paz']",@marcofeliciano vídeo servir evangélico católico  cristãos verdadeiro país  fiquem atento cristo  conhecer cristo  seguir cristo  ouver voz cristo  paz
59552,@marcofeliciano Já devolveu o dinheiro da dentadura?,False,0.9837800860404968,"['@marcofeliciano', 'devolver', 'dinheiro', 'dentadura']",@marcofeliciano devolver dinheiro dentadura
59553,@marcofeliciano https://t.co/xMSivtenuz,False,0.9887020587921143,['@marcofeliciano'],@marcofeliciano
59554,@marcofeliciano https://t.co/e4NkElo2hE,False,0.9889590740203857,['@marcofeliciano'],@marcofeliciano
59555,@marcofeliciano Devolve o dinheiro da dentadura.,False,0.9624923467636108,"['@marcofeliciano', 'devolver', 'dinheiro', 'dentadura']",@marcofeliciano devolver dinheiro dentadura
59556,"@marcofeliciano Lula é um ser abençoado, irmãos, votem nele.
Quem disse isso?",False,0.9981020092964172,"['@marcofeliciano', 'lula', 'abençoar', 'irmão', 'votar', 'em ele', '', 'dizer']",@marcofeliciano lula abençoar irmão votar em ele  dizer
59557,"@marcofeliciano Parabéns,  vamos passar este vídeo na jovem pan",False,0.9982750415802002,"['@marcofeliciano', 'parabéns', '', 'ir', 'passar', 'vídeo', 'jovem', 'pan']",@marcofeliciano parabéns  ir passar vídeo jovem pan
59558,"@marcofeliciano Por favor, vai dizer tudo isso no parlamento, convoque outros, junte ao MARCEL VAN HATTEM.",False,0.9952110648155212,"['@marcofeliciano', 'parlamento', 'convoquar', 'junte', 'marcel', 'van', 'hattem']",@marcofeliciano parlamento convoquar junte marcel van hattem
59559,"@marcofeliciano @Fabricio_endler Pra usar dinheiro público pros dentes vc não chora né?

Como um presidente atrasa tanto pra comprar vacinas no meio de uma pandemia?",False,0.972323477268219,"['@marcofeliciano', '@fabricio_endler', 'pra', 'dinheiro', 'público', 'pro', 'dente', 'vc', 'não', 'chorar', 'né', '', 'presidente', 'atrasar', 'pra', 'comprar', 'vacina', 'pandemia']",@marcofeliciano @fabricio_endler pra dinheiro público pro dente vc não chorar né  presidente atrasar pra comprar vacina pandemia
59560,"@marcofeliciano @Fabricio_endler A carta não foi pra vc não, a última coisa q vc é, é ser evangélico",False,0.9558830857276917,"['@marcofeliciano', '@fabricio_endler', 'carta', 'não', 'pra', 'vc', 'não', 'último', 'q', 'vc', 'evangélico']",@marcofeliciano @fabricio_endler carta não pra vc não último q vc evangélico
59561,@marcofeliciano 13,False,0.9510416984558105,['@marcofeliciano'],@marcofeliciano
59562,"@marcofeliciano ""Acham que somos tolos"" mas vcs são mesmo, tá aqui chorando por uma carta de compromisso mas a vida de 600 mil brasileiros ceifadas pelo desgoverno de uma pessoa SEM ESCRÚPULOS não te afeta né, projeto de Satanás. Fala da Nicarágua mas se fecha quando um bando de anjo caído",True,0.99398273229599,"['@marcofeliciano', 'acham', 'tolo', 'vcs', 'tar', 'chorar', 'carta', 'compromisso', 'vida', 'brasileiro', 'ceifar', 'desgoverno', 'pessoa', 'escrúpulos', 'não', 'afetar', 'né', 'projeto', 'satanás', 'falar', 'nicarágua', 'fechar', 'bando', 'anjo', 'cair']",@marcofeliciano acham tolo vcs tar chorar carta compromisso vida brasileiro ceifar desgoverno pessoa escrúpulos não afetar né projeto satanás falar nicarágua fechar bando anjo cair
59563,"@marcofeliciano Você não tem autoridade nenhuma para se dirigir ao povo evangélico, muitas agremiações protestantes mais se assemelham a uma seita do Bolsonaro. Você, Feliciano, é mais um, do Centrão Evangélico!!",False,0.8734924793243408,"['@marcofeliciano', 'não', 'autoridade', 'dirigir', 'evangélico', 'muito', 'agremiação', 'protestante', 'assemelhar', 'seita', 'bolsonaro', 'feliciano', 'centrão', 'evangélico']",@marcofeliciano não autoridade dirigir evangélico muito agremiação protestante assemelhar seita bolsonaro feliciano centrão evangélico
59564,"@marcofeliciano 🤮🤮🤮🤮🤮🤮🤮
Caguei pra tua resposta. 💩💩💩💩",False,0.9911147356033325,"['@marcofeliciano', '', 'caguei', 'pra', 'resposta']",@marcofeliciano  caguei pra resposta
59565,@marcofeliciano @ClarkRangelKent é nesse aqui.,False,0.9313216805458069,"['@marcofeliciano', '@clarkrangelkent']",@marcofeliciano @clarkrangelkent
59566,"@marcofeliciano Vc não sentiu dor, não chorou qdo seu candidato zombava de pessoas morrendo sem ar, qdo ele atrasou a compra de vacinas, ou agora q ele tirou milhões do sus para colocar no orçamento secreto??? 
Então vai chorar de verdade assim que Lula for eleito.",False,0.9831302762031555,"['@marcofeliciano', 'vc', 'não', 'sentir', 'dor', 'não', 'chorar', 'qdo', 'candidato', 'zombar', 'pessoa', 'morrer', 'ar', 'qdo', 'atrasar', 'compra', 'vacina', 'q', 'tirar', 'sus', 'colocar', 'orçamento', 'secreto', '', 'chorar', 'verdade', 'lula', 'eleger']",@marcofeliciano vc não sentir dor não chorar qdo candidato zombar pessoa morrer ar qdo atrasar compra vacina q tirar sus colocar orçamento secreto  chorar verdade lula eleger
59567,@marcofeliciano Mas a carta não foi pra você o Dentadura paga com dinheiro do povo.,False,0.9458579421043396,"['@marcofeliciano', 'carta', 'não', 'pra', 'dentadura', 'pagar', 'dinheiro']",@marcofeliciano carta não pra dentadura pagar dinheiro
59568,@marcofeliciano Quem é?  Quem é? https://t.co/gy6awq37vJ,False,0.9659411907196045,"['@marcofeliciano', '']",@marcofeliciano 
59569,"@marcofeliciano A carta de Lula foi para os evangélicos e não para os mercadores da fé, como vc.",False,0.9784923195838928,"['@marcofeliciano', 'carta', 'lula', 'evangélico', 'não', 'mercador', 'fé', 'vc']",@marcofeliciano carta lula evangélico não mercador fé vc
59570,"@marcofeliciano Pastores NÃO ESTÃO APOIANDO BOLSONARO DE GRAÇA !!
Enquanto isso  o povo ... https://t.co/KS8gtdCCOW",False,0.7117897868156433,"['@marcofeliciano', 'pastores', 'não', 'apoiando', 'bolsonaro', 'graça', '', '']",@marcofeliciano pastores não apoiando bolsonaro graça  
59571,"@marcofeliciano 22 é a única opção pra moralizar o Brasil 🇧🇷 minhas redes sociais face, insta e kwai estão limitadas🇧🇷 lulaladrao bebum nunca mais pt 🇧🇷FFAA neles Brasil 🇧🇷",False,0.805486261844635,"['@marcofeliciano', 'único', 'opção', 'pra', 'moralizar', 'brasil', '', 'rede', 'social', 'face', 'instar', 'kwai', 'limitado', 'lulaladrao', 'bebum', 'nunca', 'pt', 'ffaa', 'em ele', 'brasil']",@marcofeliciano único opção pra moralizar brasil  rede social face instar kwai limitado lulaladrao bebum nunca pt ffaa em ele brasil
59572,"@marcofeliciano Quando você morrer, será o dia mais feliz na terra 🌍 🙏🏻🙏🏻",False,0.9897184371948242,"['@marcofeliciano', 'morrer', 'ser', 'dia', 'feliz', 'terra', '']",@marcofeliciano morrer ser dia feliz terra 
59573,@marcofeliciano Seu falso profeta….,True,0.9878672361373901,"['@marcofeliciano', 'falso', 'profeta']",@marcofeliciano falso profeta
59574,@marcofeliciano Fale na Câmara para nos honrar.,False,0.9985225796699524,"['@marcofeliciano', 'fale', 'câmara', 'honrar']",@marcofeliciano fale câmara honrar
59575,"@marcofeliciano Eu acredito que o presidente  Bolsonaro vai ser reeleito dia 30/10/2022. Essa luta não é contra homens e sim contra potestades, O ETERNO NOS DARÁ A VISTÓRIA EM NOME DE JESUS CRISTO.",False,0.5769985318183899,"['@marcofeliciano', 'acreditar', 'presidente', '', 'bolsonaro', 'reeleger', 'dia', '30/10/2022', 'luta', 'não', 'homem', 'potestade', 'eterno', 'dará', 'vistória', 'nome', 'jesus', 'cristo']",@marcofeliciano acreditar presidente  bolsonaro reeleger dia 30/10/2022 luta não homem potestade eterno dará vistória nome jesus cristo
59576,@marcofeliciano É tudo política,False,0.993561863899231,"['@marcofeliciano', 'política']",@marcofeliciano política
59577,@marcofeliciano 💩💩💩💩💩💩😈😈😈😈😈,False,0.9779332876205444,['@marcofeliciano'],@marcofeliciano
59578,@marcofeliciano tem com retweetar milhões de vezes?!,False,0.9961320161819458,"['@marcofeliciano', 'retweetar']",@marcofeliciano retweetar
59579,@marcofeliciano Receba! https://t.co/OeaseLDSRY,False,0.997982382774353,"['@marcofeliciano', 'receba']",@marcofeliciano receba
59580,@marcofeliciano Sim Pastor... Verdade,False,0.5450169444084167,"['@marcofeliciano', 'pastor', 'verdade']",@marcofeliciano pastor verdade
59581,"@marcofeliciano Falou o Marco Miliciano, que gastou mais de R$ 150 mil de dinheiro público só com os dentes!",False,0.9471230506896973,"['@marcofeliciano', 'falar', 'marco', 'miliciano', 'gastar', 'r$', 'dinheiro', 'público', 'dente']",@marcofeliciano falar marco miliciano gastar r$ dinheiro público dente
59582,@marcofeliciano FARISEU!!!!!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/71NerFrwy5,False,0.9966632723808289,"['@marcofeliciano', 'fariseu']",@marcofeliciano fariseu
59583,@marcofeliciano Que moral você tem pra falar LULA pastor sem Cristo.,True,0.8242172598838806,"['@marcofeliciano', 'moral', 'pra', 'falar', 'lula', 'pastor', 'cristo']",@marcofeliciano moral pra falar lula pastor cristo
59584,@marcofeliciano https://t.co/kTqIXlMBdc,False,0.9854206442832947,['@marcofeliciano'],@marcofeliciano
59585,@marcofeliciano https://t.co/r4eU9aYVUA,False,0.9884939789772034,['@marcofeliciano'],@marcofeliciano
59586,@marcofeliciano Sabia que a mentira é do mal? Os bolsominions vivem na mentira. 🤥🤥🤥🐂🐂,True,0.8052908182144165,"['@marcofeliciano', 'sabia', 'mentira', 'bolsominiom', 'viver', 'mentira']",@marcofeliciano sabia mentira bolsominiom viver mentira
59587,@marcofeliciano Vc não tem crédito para comprar um pão francês na padaria.,False,0.9743825197219849,"['@marcofeliciano', 'vc', 'não', 'crédito', 'comprar', 'pão', 'francês', 'padaria']",@marcofeliciano vc não crédito comprar pão francês padaria
59588,@marcofeliciano Quem diria? https://t.co/ekSYOI7Sf0,False,0.9947210550308228,"['@marcofeliciano', 'dizer']",@marcofeliciano dizer
59589,"@marcofeliciano Dia 30/10, será o começo do fim para o Bozo e sua gangue. https://t.co/vhwyIJmlNk",True,0.9359066486358643,"['@marcofeliciano', 'dia', 'ser', 'começo', 'bozo', 'gangue']",@marcofeliciano dia ser começo bozo gangue
59590,@marcofeliciano Jesus em 1° em nossas vidas !!,False,0.998205304145813,"['@marcofeliciano', 'jesus', '°', 'vida']",@marcofeliciano jesus ° vida
59591,@marcofeliciano A que Deus você pertence ???,False,0.9969026446342468,"['@marcofeliciano', 'deus', 'pertencer']",@marcofeliciano deus pertencer
59592,@marcofeliciano Charlatão,False,0.6204339265823364,"['@marcofeliciano', 'charlatão']",@marcofeliciano charlatão
59593,@marcofeliciano https://t.co/pHOdLpaPci,False,0.989231526851654,['@marcofeliciano'],@marcofeliciano
59594,@marcofeliciano Vai devolver o dinheiro dos dentes 😂🤪🤣,False,0.93600994348526,"['@marcofeliciano', 'devolver', 'dinheiro', 'dente']",@marcofeliciano devolver dinheiro dente
59595,@marcofeliciano Boca riquíssima,False,0.9970930814743042,"['@marcofeliciano', 'boca', 'riquíssimo']",@marcofeliciano boca riquíssimo
59596,@marcofeliciano kkkkkk mano é muito ator!!!,False,0.980881929397583,"['@marcofeliciano', 'kkkkkk', 'mano', 'ator']",@marcofeliciano kkkkkk mano ator
59597,@marcofeliciano Deus salva nosso Brasil.. nós livra do Satanás..,True,0.9873517751693726,"['@marcofeliciano', 'deus', 'salvar', 'brasil', 'livrar', 'satanás']",@marcofeliciano deus salvar brasil livrar satanás
59598,@marcofeliciano https://t.co/sVDofHl0KR,False,0.9845409393310547,['@marcofeliciano'],@marcofeliciano
